id,host_neighbourhood,host_listings_count,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type
16049646,Leopoldstadt,2,Leopoldstadt,,48.21703,16.38456,Private room in rental unit,Private room
16059527,Neubau,2,Neubau,,48.19699,16.34477,Entire rental unit,Entire home/apt
16061035,Wieden,3,Wieden,,48.188499,16.365948,Entire rental unit,Entire home/apt
16064049,Wieden,15,Wieden,,48.19055,16.37126,Entire rental unit,Entire home/apt
16068578,Heitzing,103,Innere Stadt,,48.20832,16.37085,Entire serviced apartment,Entire home/apt
16077029,Wieden,21,Wieden,,48.19861,16.36725,Entire rental unit,Entire home/apt
16080479,Margareten,14,Margareten,,48.19036,16.35275,Entire rental unit,Entire home/apt
16080708,Rudolfsheim-F«¨nfhaus,1,Rudolfsheim-F∂?nfhaus,,48.20081,16.33026,Entire rental unit,Entire home/apt
16082111,Alsergrund,1,Alsergrund,,48.22439,16.35786,Entire rental unit,Entire home/apt
16084243,Leopoldstadt,2,Leopoldstadt,,48.21896,16.38565,Private room in rental unit,Private room
16092897,Leopoldstadt,2,Leopoldstadt,,48.22032,16.37284,Private room in rental unit,Private room
16094572,Favoriten,1,Favoriten,,48.18007,16.37723,Entire rental unit,Entire home/apt
16105220,,1,Wieden,,48.18849,16.36695,Entire rental unit,Entire home/apt
16116221,Innere Stadt,47,Favoriten,,48.18144,16.37509,Entire rental unit,Entire home/apt
16116394,Innere Stadt,47,Favoriten,,48.18184,16.37508,Entire rental unit,Entire home/apt
16117584,Leopoldstadt,7,Leopoldstadt,,48.21855,16.40337,Entire rental unit,Entire home/apt
16118359,Innere Stadt,47,Favoriten,,48.18178,16.37569,Entire rental unit,Entire home/apt
16122215,Margareten,2,Margareten,,48.18165,16.35752,Entire rental unit,Entire home/apt
16133335,Leopoldstadt,1,Leopoldstadt,,48.21662,16.38948,Entire rental unit,Entire home/apt
16137965,Favoriten,1,Favoriten,,48.1807,16.37137,Entire rental unit,Entire home/apt
16143411,Leopoldstadt,1,Leopoldstadt,,48.21835,16.37747,Entire rental unit,Entire home/apt
16150953,Rudolfsheim-F«¨nfhaus,2,Rudolfsheim-F∂?nfhaus,,48.19356,16.33444,Entire rental unit,Entire home/apt
16156805,Rudolfsheim-F«¨nfhaus,1,Rudolfsheim-F∂?nfhaus,,48.18828,16.33532,Entire rental unit,Entire home/apt
16160491,,2,Neubau,,48.20096,16.34798,Entire rental unit,Entire home/apt
16174684,,0,Innere Stadt,,48.21302,16.37001,Entire rental unit,Entire home/apt
16177331,Josefstadt,1,Josefstadt,,48.20797,16.35276,Entire rental unit,Entire home/apt
16180586,Landstra«?e,1,Landstra∂ıe,,48.19603,16.40511,Shared room in loft,Shared room
16187845,Alsergrund,1,Alsergrund,,48.22476,16.35482,Private room in rental unit,Private room
16199433,,1,Neubau,,48.20496,16.34936,Entire rental unit,Entire home/apt
16203043,Favoriten,8,Favoriten,,48.17372,16.3544,Entire rental unit,Entire home/apt
16203663,Favoriten,1,Favoriten,,48.18073,16.37354,Entire rental unit,Entire home/apt
16206910,,1,Floridsdorf,,48.25194,16.42279,Entire place,Entire home/apt
16210900,Wieden,1,Wieden,,48.19599,16.37158,Entire rental unit,Entire home/apt
16230812,,1,W∂?hring,,48.22987,16.33792,Private room in rental unit,Private room
16233053,Neubau,2,Neubau,,48.20508,16.34957,Entire rental unit,Entire home/apt
16233991,,1,Brigittenau,,48.23758,16.37859,Entire rental unit,Entire home/apt
16235402,Ottakring,1,Ottakring,,48.20859,16.30817,Entire rental unit,Entire home/apt
16237431,Donaustadt,8,Donaustadt,,48.23385,16.41171,Entire rental unit,Entire home/apt
16238010,Neubau,5,Neubau,,48.20101,16.3458,Entire rental unit,Entire home/apt
16241655,Mariahilf,1,Mariahilf,,48.19805,16.35249,Entire rental unit,Entire home/apt
16246926,Alsergrund,1,Alsergrund,,48.23066,16.35493,Entire rental unit,Entire home/apt
16247213,Leopoldstadt,28,Leopoldstadt,,48.21817,16.40788,Entire rental unit,Entire home/apt
16247505,Penzing,4,Penzing,,48.19492,16.31214,Entire rental unit,Entire home/apt
16247550,Leopoldstadt,28,Leopoldstadt,,48.21817,16.40788,Entire rental unit,Entire home/apt
16247801,Leopoldstadt,28,Leopoldstadt,,48.21817,16.40788,Entire rental unit,Entire home/apt
16247854,Leopoldstadt,28,Leopoldstadt,,48.21817,16.40788,Entire rental unit,Entire home/apt
16247903,Leopoldstadt,28,Leopoldstadt,,48.21817,16.40788,Entire rental unit,Entire home/apt
16247955,Leopoldstadt,28,Leopoldstadt,,48.21817,16.40788,Entire rental unit,Entire home/apt
16248049,Leopoldstadt,28,Leopoldstadt,,48.21817,16.40788,Entire rental unit,Entire home/apt
16248499,Leopoldstadt,28,Leopoldstadt,,48.21817,16.40788,Entire rental unit,Entire home/apt
16248552,Leopoldstadt,28,Leopoldstadt,,48.21817,16.40788,Entire rental unit,Entire home/apt
16248662,Leopoldstadt,28,Leopoldstadt,,48.21817,16.40788,Entire rental unit,Entire home/apt
16248885,Leopoldstadt,28,Leopoldstadt,,48.21817,16.40788,Entire rental unit,Entire home/apt
16248942,Leopoldstadt,28,Leopoldstadt,,48.21817,16.40788,Entire rental unit,Entire home/apt
16249003,Leopoldstadt,28,Leopoldstadt,,48.21817,16.40788,Entire rental unit,Entire home/apt
16252365,Leopoldstadt,2,Leopoldstadt,,48.21579,16.38381,Entire rental unit,Entire home/apt
16263607,Hernals,3,Innere Stadt,,48.20691,16.36909,Entire rental unit,Entire home/apt
16265385,,1,Rudolfsheim-F∂?nfhaus,,48.18893,16.33264,Entire rental unit,Entire home/apt
16279412,Innere Stadt,38,Innere Stadt,,48.20872,16.37727,Entire rental unit,Entire home/apt
16281180,Hernals,12,Hernals,,48.22123,16.32926,Entire rental unit,Entire home/apt
16292793,Brigittenau,1,Brigittenau,,48.22882,16.3657,Private room in rental unit,Private room
16295704,,1,Josefstadt,,48.2073,16.35468,Entire rental unit,Entire home/apt
16300038,Alsergrund,5,Alsergrund,,48.23028,16.35703,Private room in rental unit,Private room
16305775,Brigittenau,1,Brigittenau,,48.22963,16.3705,Entire rental unit,Entire home/apt
16306405,Wieden,1,Wieden,,48.18887,16.37406,Entire rental unit,Entire home/apt
16307842,Josefstadt,5,Josefstadt,,48.20774,16.35358,Entire rental unit,Entire home/apt
16318049,Mariahilf,1,Mariahilf,,48.19487,16.35046,Private room in rental unit,Private room
16331770,,2,Favoriten,,48.1812,16.37638,Entire rental unit,Entire home/apt
16331888,,1,Margareten,,48.18314,16.35183,Entire rental unit,Entire home/apt
16334367,Heitzing,1,Hietzing,,48.18953,16.28423,Entire rental unit,Entire home/apt
16341520,Margareten,2,Margareten,,48.19219,16.36048,Entire rental unit,Entire home/apt
16346662,Alsergrund,3,Alsergrund,,48.22479,16.35111,Entire rental unit,Entire home/apt
16350137,Innere Stadt,2,Innere Stadt,,48.20439,16.3696,Entire rental unit,Entire home/apt
16355719,Leopoldstadt,1,Leopoldstadt,,48.2168,16.37437,Entire rental unit,Entire home/apt
16356056,Leopoldstadt,2,Leopoldstadt,,48.21981,16.41069,Entire rental unit,Entire home/apt
16356909,Alsergrund,1,Alsergrund,,48.22011,16.36481,Entire rental unit,Entire home/apt
16360495,,1,W∂?hring,,48.22207,16.33795,Private room in rental unit,Private room
16362489,Josefstadt,1,Josefstadt,,48.21345,16.34299,Private room in rental unit,Private room
16362926,Alsergrund,1,Alsergrund,,48.22685,16.35906,Entire rental unit,Entire home/apt
16366027,,53,Alsergrund,,48.21706,16.34562,Entire rental unit,Entire home/apt
16366549,,1,Donaustadt,,48.24043,16.40977,Entire residential home,Entire home/apt
16377541,Favoriten,2,Favoriten,,48.17857,16.37608,Entire rental unit,Entire home/apt
16385542,Mariahilf,1,Mariahilf,,48.19553,16.34387,Private room in rental unit,Private room
16386224,Margareten,1,Margareten,,48.18439,16.35746,Entire rental unit,Entire home/apt
16399411,Margareten,1,Margareten,,48.19287,16.35823,Entire rental unit,Entire home/apt
16399432,Neubau,1,Neubau,,48.20496,16.3504,Entire rental unit,Entire home/apt
16402590,Josefstadt,2,Josefstadt,,48.20927,16.35464,Entire rental unit,Entire home/apt
16405954,Meidling,14,Rudolfsheim-F∂?nfhaus,,48.19991,16.33647,Entire rental unit,Entire home/apt
16406162,Floridsdorf,3,Brigittenau,,48.23081,16.37088,Entire rental unit,Entire home/apt
16411857,Neubau,1,Neubau,,48.20634,16.35049,Entire rental unit,Entire home/apt
16423045,Margareten,1,Margareten,,48.1858,16.35324,Entire loft,Entire home/apt
16423359,,1,Josefstadt,,48.21041,16.35178,Private room in rental unit,Private room
16426010,,2,Brigittenau,,48.22711,16.36686,Entire rental unit,Entire home/apt
16432188,Hernals,12,Hernals,,48.21984,16.33011,Entire rental unit,Entire home/apt
16432330,W«œhring,2,W∂?hring,,48.2294,16.33333,Private room in rental unit,Private room
16434154,Mariahilf,4,Mariahilf,,48.19136,16.33828,Entire rental unit,Entire home/apt
16439088,,1,Leopoldstadt,,48.21677,16.39228,Private room in rental unit,Private room
16440683,Alsergrund,1,Alsergrund,,48.22509,16.36486,Entire rental unit,Entire home/apt
16452669,Favoriten,1,Favoriten,,48.17306,16.3793,Private room in rental unit,Private room
16459762,Landstra«?e,2,Landstra∂ıe,,48.19028,16.3957,Entire rental unit,Entire home/apt
16460940,Landstra«?e,12,Landstra∂ıe,,48.20577,16.39044,Private room in rental unit,Private room
16461465,Mariahilf,1,Mariahilf,,48.19108,16.34613,Entire rental unit,Entire home/apt
16465630,,1,Hernals,,48.22166,16.3345,Entire rental unit,Entire home/apt
16490215,Innere Stadt,1,Innere Stadt,,48.20343,16.37162,Entire rental unit,Entire home/apt
16490339,Leopoldstadt,14,Leopoldstadt,,48.22166,16.38579,Entire rental unit,Entire home/apt
16490918,Leopoldstadt,14,Leopoldstadt,,48.22325,16.38805,Entire rental unit,Entire home/apt
16493012,,1,Mariahilf,,48.19032,16.33813,Entire rental unit,Entire home/apt
16494077,Wieden,2,Wieden,,48.19684,16.36412,Entire loft,Entire home/apt
16501749,Innere Stadt,1,Innere Stadt,,48.20715,16.37127,Entire rental unit,Entire home/apt
16503462,Leopoldstadt,1,Leopoldstadt,,48.22373,16.38705,Entire rental unit,Entire home/apt
16503675,Neubau,6,Landstra∂ıe,,48.20116,16.39602,Entire residential home,Entire home/apt
16510603,,1,Margareten,,48.1845,16.36652,Entire condominium (condo),Entire home/apt
16511801,Heitzing,103,Innere Stadt,,48.20803,16.36971,Entire serviced apartment,Entire home/apt
16514806,Brigittenau,1,Brigittenau,,48.24226,16.37719,Entire rental unit,Entire home/apt
16515830,Favoriten,11,Favoriten,,48.1655,16.38159,Entire rental unit,Entire home/apt
16522538,Alsergrund,12,Alsergrund,,48.22573,16.35945,Private room in rental unit,Private room
16523999,Liesing,2,Liesing,,48.13197,16.31978,Entire rental unit,Entire home/apt
16525462,Hernals,2,Hernals,,48.21528,16.33226,Private room in rental unit,Private room
16529033,Landstra«?e,1,Landstra∂ıe,,48.19774,16.3848,Private room in rental unit,Private room
16540516,Margareten,4,Margareten,,48.1831,16.36087,Entire rental unit,Entire home/apt
16541320,,1,Donaustadt,,48.23731,16.46327,Entire rental unit,Entire home/apt
16541376,,1,Meidling,,48.1825,16.32642,Entire rental unit,Entire home/apt
16550424,Rudolfsheim-F«¨nfhaus,1,Rudolfsheim-F∂?nfhaus,,48.1925,16.33305,Entire rental unit,Entire home/apt
16552384,Alsergrund,1,Alsergrund,,48.21684,16.36093,Entire place,Entire home/apt
16552553,Heitzing,2,Hietzing,,48.18998,16.2933,Entire rental unit,Entire home/apt
16563033,Innere Stadt,4,Innere Stadt,,48.21132,16.37317,Entire rental unit,Entire home/apt
16574615,Rudolfsheim-F«¨nfhaus,4,Margareten,,48.1955,16.35677,Entire rental unit,Entire home/apt
16591209,Penzing,4,Penzing,,48.18907,16.30072,Entire rental unit,Entire home/apt
16601673,Penzing,5,Penzing,,48.20115,16.28646,Entire residential home,Entire home/apt
16608510,Innere Stadt,2,Innere Stadt,,48.20549,16.36823,Entire rental unit,Entire home/apt
16610424,Penzing,4,Penzing,,48.18903,16.30031,Entire rental unit,Entire home/apt
16610950,Alsergrund,2,Alsergrund,,48.21646,16.34449,Entire rental unit,Entire home/apt
16634601,Margareten,2,Margareten,,48.18847,16.35203,Entire rental unit,Entire home/apt
16639788,,1,Landstra∂ıe,,48.21058,16.38991,Entire rental unit,Entire home/apt
16657664,Donaustadt,2,Donaustadt,,48.24226,16.47272,Private room in residential home,Private room
16669200,Donaustadt,1,Donaustadt,,48.25212,16.53396,Entire residential home,Entire home/apt
16681132,Rudolfsheim-F«¨nfhaus,4,Rudolfsheim-F∂?nfhaus,,48.19894,16.32794,Entire rental unit,Entire home/apt
16682417,,1,Hernals,,48.21409,16.32981,Private room in loft,Private room
16685893,Mariahilf,2,Mariahilf,,48.19558,16.35285,Private room in rental unit,Private room
16687397,Rudolfsheim-F«¨nfhaus,4,Rudolfsheim-F∂?nfhaus,,48.19577,16.32827,Entire condominium (condo),Entire home/apt
16693355,Leopoldstadt,0,Leopoldstadt,,48.22021,16.37416,Entire rental unit,Entire home/apt
16697322,Ottakring,2,Ottakring,,48.21221,16.33078,Entire loft,Entire home/apt
16698662,Josefstadt,1,Josefstadt,,48.20835,16.3506,Entire rental unit,Entire home/apt
16703877,,2,Brigittenau,,48.22819,16.36495,Entire rental unit,Entire home/apt
16705484,Leopoldstadt,96,Leopoldstadt,,48.21916,16.37704,Entire rental unit,Entire home/apt
16716055,Leopoldstadt,2,Leopoldstadt,,48.21967,16.37327,Private room in rental unit,Private room
16729211,Donaustadt,1,Donaustadt,,48.23383,16.44266,Entire rental unit,Entire home/apt
16730744,Hernals,1,Hernals,,48.21746,16.33356,Private room in rental unit,Private room
16737886,Leopoldstadt,1,Leopoldstadt,,48.22209,16.37028,Private room in rental unit,Private room
16754711,Leopoldstadt,14,Leopoldstadt,,48.22294,16.38613,Entire rental unit,Entire home/apt
16759193,,3,W∂?hring,,48.23124,16.35034,Entire rental unit,Entire home/apt
16763525,Penzing,2,Penzing,,48.19048,16.29654,Entire rental unit,Entire home/apt
16769371,,1,Mariahilf,,48.19886,16.35309,Private room in rental unit,Private room
16773338,Margareten,2,Margareten,,48.18405,16.35028,Entire rental unit,Entire home/apt
16786691,,1,Ottakring,,48.20918,16.32299,Entire rental unit,Entire home/apt
16837370,Rudolfsheim-F«¨nfhaus,2,Rudolfsheim-F∂?nfhaus,,48.20062,16.31854,Entire rental unit,Entire home/apt
16838938,Favoriten,9,Favoriten,,48.175,16.37447,Entire rental unit,Entire home/apt
16840506,,1,Wieden,,48.18891,16.37758,Private room in rental unit,Private room
16843925,Landstra«?e,5,Landstra∂ıe,,48.2019,16.39712,Private room in rental unit,Private room
16870378,Ottakring,2,Ottakring,,48.21356,16.33071,Entire rental unit,Entire home/apt
16876654,Margareten,4,Margareten,,48.18744,16.35799,Entire rental unit,Entire home/apt
16876958,Hernals,3,Hernals,,48.21672,16.33791,Private room,Private room
16878104,Margareten,2,Margareten,,48.18482,16.34941,Entire rental unit,Entire home/apt
16887233,,1,Wieden,,48.1867,16.37117,Private room in rental unit,Private room
16889131,,1,Penzing,,48.21141,16.21085,Entire rental unit,Entire home/apt
16889980,Leopoldstadt,1,Leopoldstadt,,48.21872,16.38375,Entire loft,Entire home/apt
16892220,W«œhring,2,W∂?hring,,48.2231,16.33702,Private room in rental unit,Private room
16892715,Alsergrund,1,Alsergrund,,48.21736,16.35774,Private room in rental unit,Private room
16904494,Mariahilf,22,Ottakring,,48.21295,16.31513,Entire condominium (condo),Entire home/apt
16913322,,1,Mariahilf,,48.19685,16.35193,Private room in rental unit,Private room
16919588,Mariahilf,22,Rudolfsheim-F∂?nfhaus,,48.19281,16.33297,Entire condominium (condo),Entire home/apt
16936862,W«œhring,1,W∂?hring,,48.22595,16.34382,Entire rental unit,Entire home/apt
16940436,Favoriten,1,Favoriten,,48.17424,16.37802,Private room in rental unit,Private room
16941246,Alsergrund,1,Alsergrund,,48.21667,16.35667,Private room in rental unit,Private room
16943579,,1,D∂?bling,,48.25821,16.368,Entire rental unit,Entire home/apt
16944205,,1,Margareten,,48.18151,16.36038,Private room in rental unit,Private room
16944473,,1,Neubau,,48.20411,16.35477,Private room in rental unit,Private room
16946655,Neubau,3,Innere Stadt,,48.20475,16.37459,Entire rental unit,Entire home/apt
16950797,Rudolfsheim-F«¨nfhaus,2,Rudolfsheim-F∂?nfhaus,,48.19878,16.32076,Entire rental unit,Entire home/apt
16952110,Leopoldstadt,6,Leopoldstadt,,48.21903,16.38858,Entire rental unit,Entire home/apt
16969095,Brigittenau,1,Brigittenau,,48.22799,16.36627,Entire rental unit,Entire home/apt
16971109,Innere Stadt,1,Innere Stadt,,48.20745,16.35991,Entire rental unit,Entire home/apt
16975075,Josefstadt,1,Innere Stadt,,48.21121,16.36702,Entire rental unit,Entire home/apt
16988582,Margareten,1,Margareten,,48.18669,16.3542,Entire rental unit,Entire home/apt
16995544,Landstra«?e,1,Landstra∂ıe,,48.21074,16.3882,Private room in rental unit,Private room
16999347,Neubau,0,Neubau,,48.20154,16.34975,Private room in rental unit,Private room
17009844,W«œhring,1,W∂?hring,,48.23376,16.32804,Entire condominium (condo),Entire home/apt
17010336,Alsergrund,1,Alsergrund,,48.22507,16.35623,Entire rental unit,Entire home/apt
17018129,Brigittenau,1,Brigittenau,,48.23157,16.37273,Private room in rental unit,Private room
17027004,Ottakring,2,Ottakring,,48.21686,16.30788,Entire rental unit,Entire home/apt
17029029,Mariahilf,1,Mariahilf,,48.19168,16.3459,Private room in rental unit,Private room
17035560,Innere Stadt,14,Innere Stadt,,48.20802,16.36694,Entire serviced apartment,Entire home/apt
17041579,,1,Donaustadt,,48.22456,16.42473,Private room in rental unit,Private room
17044079,Heitzing,1,Hietzing,,48.18819,16.28532,Entire rental unit,Entire home/apt
17048820,Meidling,2,Meidling,,48.16497,16.31545,Entire condominium (condo),Entire home/apt
17050983,Meidling,1,Meidling,,48.16856,16.31645,Entire rental unit,Entire home/apt
17051165,Wieden,21,Wieden,,48.19917,16.3659,Entire rental unit,Entire home/apt
17072485,Meidling,1,Meidling,,48.17777,16.33647,Private room in rental unit,Private room
17083804,,1,Innere Stadt,,48.20593,16.36952,Room in boutique hotel,Hotel room
17099215,Neubau,1,Neubau,,48.20073,16.35044,Entire rental unit,Entire home/apt
17118583,,1,Josefstadt,,48.21473,16.34623,Private room in rental unit,Private room
17128762,Brigittenau,2,Leopoldstadt,,48.21848,16.37672,Entire rental unit,Entire home/apt
17137340,,2,Favoriten,,48.17513,16.37977,Entire rental unit,Entire home/apt
17139851,Wieden,1,Wieden,,48.1923,16.36576,Entire rental unit,Entire home/apt
17145965,Mariahilf,23,Landstra∂ıe,,48.20588,16.39204,Private room in rental unit,Private room
17146436,Landstra«?e,12,Landstra∂ıe,,48.2066,16.39231,Private room in rental unit,Private room
